新檔名,來源資料夾,原始圖片檔名,原始標註檔名
train_0162,train_crop.yolov11/train,83_jpg.rf.7bc6a6203f643d779a9f04ca1bc0eb36.jpg,83_jpg.rf.7bc6a6203f643d779a9f04ca1bc0eb36.txt
train_0163,train_crop.yolov11/train,84_jpg.rf.4c8b9bc1125dbb1a50879a909c202b3a.jpg,84_jpg.rf.4c8b9bc1125dbb1a50879a909c202b3a.txt
train_0164,train_crop.yolov11/train,84_jpg.rf.bcbb1a2eda487d03ec49864c07ddf714.jpg,84_jpg.rf.bcbb1a2eda487d03ec49864c07ddf714.txt
train_0165,train_crop.yolov11/train,85_jpg.rf.9eadd3b8af8a0cf8675fdf68d8d2f69b.jpg,85_jpg.rf.9eadd3b8af8a0cf8675fdf68d8d2f69b.txt
train_0166,train_crop.yolov11/train,85_jpg.rf.c0260f69e283c627381b8513d96ecfbf.jpg,85_jpg.rf.c0260f69e283c627381b8513d96ecfbf.txt
train_0167,train_crop.yolov11/train,87_jpg.rf.6e6ae9dba2cbcfdfc20ab11b62b7034b.jpg,87_jpg.rf.6e6ae9dba2cbcfdfc20ab11b62b7034b.txt
train_0168,train_crop.yolov11/train,88_jpg.rf.182c44c277e81c025965cf5273a5af62.jpg,88_jpg.rf.182c44c277e81c025965cf5273a5af62.txt
train_0169,train_crop.yolov11/train,89_jpg.rf.0f943ebe001e793df1f1fde91ee1ca4d.jpg,89_jpg.rf.0f943ebe001e793df1f1fde91ee1ca4d.txt
train_0170,train_crop.yolov11/train,93_jpg.rf.1138171bda8dd9d1e8090a11b91b0de2.jpg,93_jpg.rf.1138171bda8dd9d1e8090a11b91b0de2.txt
train_0171,train_crop.yolov11/train,94_jpg.rf.3b080d42176f38779da2ae969e8aefe3.jpg,94_jpg.rf.3b080d42176f38779da2ae969e8aefe3.txt
train_0172,train_crop.yolov11/train,94_jpg.rf.be2b4da7330e7ce2c3b4a4a02ba7813e.jpg,94_jpg.rf.be2b4da7330e7ce2c3b4a4a02ba7813e.txt
train_0173,train_crop.yolov11/train,95_jpg.rf.18f3e3809951563c2b717f14104d0896.jpg,95_jpg.rf.18f3e3809951563c2b717f14104d0896.txt
train_0174,train_crop.yolov11/train,96_jpg.rf.1cf1cdbf7b7598e8d2868554140d7ac7.jpg,96_jpg.rf.1cf1cdbf7b7598e8d2868554140d7ac7.txt
train_0175,train_crop.yolov11/train,97_jpg.rf.1d20d34201ae80814ffc45486c98a780.jpg,97_jpg.rf.1d20d34201ae80814ffc45486c98a780.txt
train_0176,train_crop.yolov11/train,97_jpg.rf.86ff53e92a9c69b0a55bbaaf2b9ebbc7.jpg,97_jpg.rf.86ff53e92a9c69b0a55bbaaf2b9ebbc7.txt
train_0177,train_crop.yolov11/train,98_jpg.rf.e6b01d3871854e1452817bb329a6cbb9.jpg,98_jpg.rf.e6b01d3871854e1452817bb329a6cbb9.txt
train_0178,train_crop.yolov11/train,99_jpg.rf.26e375572eca02a959228a3da5afb91a.jpg,99_jpg.rf.26e375572eca02a959228a3da5afb91a.txt
train_0179,train_crop.yolov11/train,99_jpg.rf.a4a12505f126977195fba59edf2605ea.jpg,99_jpg.rf.a4a12505f126977195fba59edf2605ea.txt
